SRL_OLD,SRL_NEW,Inventory,Supplier,PO,Order,Date,Type,QTY,Width,Height,Length,BDF,Species,Grade,Dryness,Dryness Today,Summary Name,Condition,BDF Cost,Freight Cost,Landed Cost,Value,Markup,Sell,Age,Status,Date Used,Project
RMT 221013 0017,,RMT,Delson,,12493,10/13/2022,Heavy Timber,1,8,8,10,53.33,WRC - BHC, #2/Btr ,Green,,WRC - BHC - 8x8x10,,  3.90 ,,  3.90 ,  207.73 ,  1.25 ,  259.67 ,  9.00 ,Used,10/15/2022,T22-0258 Fantle Deck
RMT 221013 0018,,RMT,Delson,,12493,10/13/2022,Heavy Timber,1,8,8,10,53.33,WRC - BHC, #2/Btr ,Green,,WRC - BHC - 8x8x10,,  3.90 ,,  3.90 ,  207.73 ,  1.25 ,  259.67 ,  9.00 ,Used,10/15/2022,T22-0258 Fantle Deck
RMT 221013 0019,,RMT,Delson,,12493,10/13/2022,Heavy Timber,1,8,12,16,128.00,WRC - BHC, #2/Btr ,Green,,WRC - BHC - 8x12x16,,  3.90 ,,  3.90 ,  498.56 ,  1.25 ,  623.20 ,  9.00 ,Used,10/15/2022,T22-0258 Fantle Deck
RMT 221013 0020,,RMT,Delson,,12493,10/13/2022,Heavy Timber,1,8,12,16,128.00,WRC - BHC, #2/Btr ,Green,,WRC - BHC - 8x12x16,,  3.90 ,,  3.90 ,  498.56 ,  1.25 ,  623.20 ,  9.00 ,Used,10/15/2022,T22-0258 Fantle Deck
TETW 170317 0001,,TETW,TETW,,Internal,3/17/2017,Heavy Timber,1,8,11,10,73.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x11x10,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  76.00 ,Used,7/15/2019,Timber Package #2
TETW 170317 0002,,TETW,TETW,,Internal,3/17/2017,Heavy Timber,1,12.5,12.5,8,104.17,DF - FOHC,#1,Air Dried,,DF - FOHC - 12.5x12.5x8,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  76.00 ,Available,,
TETW 170317 0003,,TETW,TETW,,Internal,3/17/2017,Heavy Timber,1,12.5,12.5,8,104.17,DF - FOHC,#1,Air Dried,,DF - FOHC - 12.5x12.5x8,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  76.00 ,Available,,
TETW 170317 0004,,TETW,TETW,,Internal,3/17/2017,Heavy Timber,1,12.5,12.5,8,104.17,DF - FOHC,#1,Air Dried,,DF - FOHC - 12.5x12.5x8,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  76.00 ,Used,4/30/2019,18017400 Zulejkic Residence 
TETW 170317 0005,,TETW,TETW,,Internal,3/17/2017,Heavy Timber,1,12.5,12.5,8,104.17,DF - FOHC,#1,Air Dried,,DF - FOHC - 12.5x12.5x8,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  76.00 ,Used,4/30/2019,18017400 Zulejkic Residence 
TETW 170317 0006,,TETW,TETW,,Internal,3/17/2017,Heavy Timber,1,12.5,12.5,8,104.17,DF - FOHC,#1,Air Dried,,DF - FOHC - 12.5x12.5x8,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  76.00 ,Used,2/15/2018,17030600 Higgins 3.0
TETW 170317 0007,,TETW,TETW,,Internal,3/17/2017,Heavy Timber,1,7.75,11.75,12,91.06,DF - FOHC,#1,Air Dried,,DF - FOHC - 7.75x11.75x12,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  76.00 ,Used,6/15/2017,17013100 Estes Park Garage
TETW 170317 0008,,TETW,TETW,,Internal,3/17/2017,Heavy Timber,1,7,16,22,205.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 7x16x22,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  76.00 ,Used,7/15/2019,Timber Package #2
TETW 170317 0009,,TETW,TETW,,Internal,3/17/2017,Heavy Timber,1,7.5,13.5,22,185.63,DF - FOHC,#1,Air Dried,,DF - FOHC - 7.5x13.5x22,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  76.00 ,Used,6/15/2017,17013100 Estes Park Garage
TETW 170317 0010,,TETW,TETW,,Internal,3/17/2017,Heavy Timber,1,7.5,15.5,18,174.38,DF - FOHC,#1,Air Dried,,DF - FOHC - 7.5x15.5x18,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  76.00 ,Used,6/15/2017,17013100 Estes Park Garage
TETW 170317 0011,,TETW,TETW,,Internal,3/17/2017,Heavy Timber,1,3.5,7.5,18,39.38,DF - FOHC,#1,Air Dried,,DF - FOHC - 3.5x7.5x18,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  76.00 ,Available,,
TETW 170317 0012,,TETW,TETW,,Internal,3/17/2017,Heavy Timber,1,3.5,11.5,16,53.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 3.5x11.5x16,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  76.00 ,Used,6/15/2017,17013100 Estes Park Garage
TETW 170317 0013,,TETW,TETW,,Internal,3/17/2017,Heavy Timber,1,3.5,11.5,16,53.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 3.5x11.5x16,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  76.00 ,Used,1/31/2018,Per DS - Not Available at Count
TETW DROP 151015 0001,,TETW,TETW,,Internal,10/15/2015,Heavy Timber,1,6,6,12,36.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x6x12,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  93.00 ,Used,12/15/2015,15021600 Heinz Residence
TETW DROP 151015 0002,,TETW,TETW,,Internal,10/15/2015,Heavy Timber,1,6,6,12,36.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x6x12,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  93.00 ,Used,4/15/2016,16001400 Additional Hoover
TETW DROP 151015 0003,,TETW,TETW,,Internal,10/15/2015,Heavy Timber,1,6,6,12,36.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x6x12,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  93.00 ,Used,4/15/2016,15019600 Knupp Residence
TETW DROP 151015 0004,,TETW,TETW,,Internal,10/15/2015,Heavy Timber,1,6,6,12,36.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x6x12,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  93.00 ,Used,4/15/2016,15019600 Knupp Residence
TETW DROP 151015 0005,,TETW,TETW,,Internal,10/15/2015,Heavy Timber,1,6,6,12,36.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x6x12,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  93.00 ,Used,2/5/2016,15017800 Lakelawn MAIN BARN
TETW DROP 151015 0006,,TETW,TETW,,Internal,10/15/2015,Heavy Timber,1,6,6,12,36.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x6x12,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  93.00 ,Used,1/15/2016,15017800 Lakelawn WEST BARN
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/5/2014,13000800 Gallagher Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/5/2014,1411900 Pathak Porch
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x16,,  1.78 ,  0.38 ,  2.16 ,  138.32 ,  1.25 ,  172.91 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,20,80.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x20,,  1.89 ,  0.38 ,  2.27 ,  181.60 ,  1.25 ,  227.00 ,  106.00 ,Used,10/5/2014,1400200 Truss Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,20,80.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x20,,  1.89 ,  0.38 ,  2.27 ,  181.60 ,  1.25 ,  227.00 ,  106.00 ,Used,10/5/2014,14015700 Castle Roof
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,20,80.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x20,,  1.89 ,  0.38 ,  2.27 ,  181.60 ,  1.25 ,  227.00 ,  106.00 ,Used,10/5/2014,14015700 Castle Roof
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,20,80.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x20,,  1.89 ,  0.38 ,  2.27 ,  181.60 ,  1.25 ,  227.00 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,20,80.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x20,,  1.89 ,  0.38 ,  2.27 ,  181.60 ,  1.25 ,  227.00 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,20,80.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x20,,  1.89 ,  0.38 ,  2.27 ,  181.60 ,  1.25 ,  227.00 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,20,80.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x20,,  1.89 ,  0.38 ,  2.27 ,  181.60 ,  1.25 ,  227.00 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,20,80.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x20,,  1.89 ,  0.38 ,  2.27 ,  181.60 ,  1.25 ,  227.00 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,20,80.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x20,,  1.89 ,  0.38 ,  2.27 ,  181.60 ,  1.25 ,  227.00 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,6,8,20,80.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 6x8x20,,  1.89 ,  0.38 ,  2.27 ,  181.60 ,  1.25 ,  227.00 ,  106.00 ,Used,10/22/2014,14020500 Roy Residence
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,8,20,106.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x20,,  2.06 ,  0.40 ,  2.46 ,  262.05 ,  1.25 ,  327.56 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,8,20,106.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x20,,  2.06 ,  0.40 ,  2.46 ,  262.05 ,  1.25 ,  327.56 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,8,20,106.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x20,,  2.06 ,  0.40 ,  2.46 ,  262.05 ,  1.25 ,  327.56 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,8,20,106.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x20,,  2.06 ,  0.40 ,  2.46 ,  262.05 ,  1.25 ,  327.56 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,8,20,106.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x20,,  2.06 ,  0.40 ,  2.46 ,  262.05 ,  1.25 ,  327.56 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,8,20,106.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x20,,  2.06 ,  0.40 ,  2.46 ,  262.05 ,  1.25 ,  327.56 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,8,20,106.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x20,,  2.06 ,  0.40 ,  2.46 ,  262.05 ,  1.25 ,  327.56 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,8,20,106.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x20,,  2.06 ,  0.40 ,  2.46 ,  262.05 ,  1.25 ,  327.56 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,8,20,106.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x20,,  2.06 ,  0.40 ,  2.46 ,  262.05 ,  1.25 ,  327.56 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,8,20,106.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x20,,  2.06 ,  0.40 ,  2.46 ,  262.05 ,  1.25 ,  327.56 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,8,20,106.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x20,,  2.06 ,  0.40 ,  2.46 ,  262.05 ,  1.25 ,  327.56 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,8,20,106.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x20,,  2.06 ,  0.40 ,  2.46 ,  262.05 ,  1.25 ,  327.56 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,8,20,106.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x20,,  2.06 ,  0.40 ,  2.46 ,  262.05 ,  1.25 ,  327.56 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,8,20,106.67,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x20,,  2.06 ,  0.40 ,  2.46 ,  262.05 ,  1.25 ,  327.56 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10549,9/11/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  106.00 ,Used,9/26/2014,14006300 Finneus Project
,,Delson,Delson,,10578,10/17/2014,Heavy Timber,1,8,8,16,85.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x16,,,  0.40 ,  0.40 ,  34.13 ,  1.25 ,  42.67 ,  105.00 ,Used,10/29/2014,14023300 CTL Project
,,Delson,Delson,,10578,10/17/2014,Heavy Timber,1,8,8,16,85.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x16,,,  0.40 ,  0.40 ,  34.13 ,  1.25 ,  42.67 ,  105.00 ,Used,11/6/2014,14000100 Custer Residence
,,Delson,Delson,,10578,10/17/2014,Heavy Timber,1,8,8,16,85.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x8x16,,,  0.40 ,  0.40 ,  34.13 ,  1.25 ,  42.67 ,  105.00 ,Used,11/20/2014,14001200 Giza Residence
,,Delson,Delson,,10578,10/17/2014,Heavy Timber,1,8,12,16,128.00,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x12x16,,,  0.40 ,  0.40 ,  51.20 ,  1.25 ,  64.00 ,  105.00 ,Used,11/20/2014,14001200 Giza Residence
,,Delson,Delson,,10578,10/17/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  105.00 ,Used,10/29/2014,14017300 Pozzuoli Residence
,,Delson,Delson,,10578,10/17/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  105.00 ,Used,10/29/2014,14023300 CTL Project
,,Delson,Delson,,10578,10/17/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  105.00 ,Used,10/29/2014,14023300 CTL Project
,,Delson,Delson,,10578,10/17/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  105.00 ,Used,11/6/2014,14000100 Custer Residence
,,Delson,Delson,,10578,10/17/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  105.00 ,Used,11/20/2014,14001200 Giza Residence
,,Delson,Delson,,10578,10/17/2014,Heavy Timber,1,8,10,20,133.33,DF - FOHC,#1,Air Dried,,DF - FOHC - 8x10x20,,,  0.40 ,  0.40 ,  53.33 ,  1.25 ,  66.67 ,  105.00 ,Used,11/20/2014,14001200 Giza Residence
TETW 180105 0027,,TETW,TETW,,Internal,1/5/2018,Heavy Timber,1,8,8,8,42.67,DF - FOHC,#1,Green,,DF - FOHC - 8x8x8,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  67.00 ,Used,7/15/2019,Timber Package #2
TETW 180105 0028,,TETW,TETW,,Internal,1/5/2018,Heavy Timber,1,8,8,8,42.67,DF - FOHC,#1,Green,,DF - FOHC - 8x8x8,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  67.00 ,Used,7/15/2019,Timber Package #2
TETW 180105 0029,,TETW,TETW,,Internal,1/5/2018,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Green,,DF - FOHC - 6x8x16,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  67.00 ,Used,3/28/2018,David's Project 
TETW 180105 0030,,TETW,TETW,,Internal,1/5/2018,Heavy Timber,1,6,8,16,64.00,DF - FOHC,#1,Green,,DF - FOHC - 6x8x16,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  67.00 ,Used,4/30/2019,190006000 Timber Valley 
TETW 180105 0031,,TETW,TETW,,Internal,1/5/2018,Heavy Timber,1,6,8,10,40.00,DF - FOHC,#1,Green,,DF - FOHC - 6x8x10,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  67.00 ,Used,7/15/2019,Timber Package #2
TETW 180105 0032,,TETW,TETW,,Internal,1/5/2018,Heavy Timber,1,6,8,14,56.00,DF - FOHC,#1,Green,,DF - FOHC - 6x8x14,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  67.00 ,Used,3/28/2018,David's Project 
TETW 180105 0033,,TETW,TETW,,Internal,1/5/2018,Heavy Timber,1,6,8,14,56.00,DF - FOHC,#1,Green,,DF - FOHC - 6x8x14,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  67.00 ,Used,3/28/2018,David's Project 
TETW 180129 0001,,TETW,TETW,,Internal,1/29/2018,Heavy Timber,1,7,15,18,157.50,DF - FOHC,#1,Green,,DF - FOHC - 7x15x18,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  66.00 ,Used,8/15/2018,David's Project 
TETW 180129 0002,,TETW,TETW,,Internal,1/29/2018,Heavy Timber,1,5,7,22,64.17,DF - FOHC,#1,Green,,DF - FOHC - 5x7x22,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  66.00 ,Available,,
TETW 180129 0003,,TETW,TETW,,Internal,1/29/2018,Heavy Timber,1,5,11,14,64.17,DF - FOHC,#1,Green,,DF - FOHC - 5x11x14,,  -   ,  -   ,  -   ,  -   ,  1.25 ,  -   ,  66.00 ,Used,7/15/2019,Timber Package #2
